GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM,SEASON
Shot Chart Detail,0021800716,610,201145,Jeff Green,1610612764,Washington Wizards,4,3,43,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,0,10,1,1,20190124,WAS,GSW,2018-19
Shot Chart Detail,0021800716,631,203490,Otto Porter Jr.,1610612764,Washington Wizards,4,2,23,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,226,52,1,0,20190124,WAS,GSW,2018-19
Shot Chart Detail,0021800716,644,2772,Trevor Ariza,1610612764,Washington Wizards,4,1,25,Made Shot,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,8,24,1,1,20190124,WAS,GSW,2018-19
Shot Chart Detail,0021800716,648,201145,Jeff Green,1610612764,Washington Wizards,4,1,0,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,13,21,1,1,20190124,WAS,GSW,2018-19
Shot Chart Detail,0021800716,652,201145,Jeff Green,1610612764,Washington Wizards,4,0,35,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-217,150,1,1,20190124,WAS,GSW,2018-19
Shot Chart Detail,0021800720,7,201145,Jeff Green,1610612764,Washington Wizards,1,11,45,Made Shot,Driving Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,3,12,1,1,20190125,ORL,WAS,2018-19
Shot Chart Detail,0021800720,12,203107,Tomas Satoransky,1610612764,Washington Wizards,1,11,5,Missed Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,11,0,117,1,0,20190125,ORL,WAS,2018-19
Shot Chart Detail,0021800720,16,1628418,Thomas Bryant,1610612764,Washington Wizards,1,10,45,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,16,2,165,1,1,20190125,ORL,WAS,2018-19
Shot Chart Detail,0021800720,23,1628418,Thomas Bryant,1610612764,Washington Wizards,1,10,15,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,15,129,86,1,0,20190125,ORL,WAS,2018-19
Shot Chart Detail,0021800720,31,203078,Bradley Beal,1610612764,Washington Wizards,1,9,27,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-114,241,1,0,20190125,ORL,WAS,2018-19
Shot Chart Detail,0021800720,39,203107,Tomas Satoransky,1610612764,Washington Wizards,1,8,45,Made Shot,Cutting Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,6,17,1,1,20190125,ORL,WAS,2018-19
Shot Chart Detail,0021800720,46,203078,Bradley Beal,1610612764,Washington Wizards,1,8,6,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,16,97,132,1,0,20190125,ORL,WAS,2018-19
Shot Chart Detail,0021800720,50,1628418,Thomas Bryant,1610612764,Washington Wizards,1,7,46,Made Shot,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,8,8,1,1,20190125,ORL,WAS,2018-19
Shot Chart Detail,0021800720,54,203078,Bradley Beal,1610612764,Washington Wizards,1,7,7,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-152,212,1,1,20190125,ORL,WAS,2018-19
Shot Chart Detail,0021800720,58,201145,Jeff Green,1610612764,Washington Wizards,1,6,27,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,231,1,1,0,20190125,ORL,WAS,2018-19
Shot Chart Detail,0021800720,66,2772,Trevor Ariza,1610612764,Washington Wizards,1,5,47,Missed Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,11,-1,116,1,0,20190125,ORL,WAS,2018-19
Shot Chart Detail,0021800720,71,201145,Jeff Green,1610612764,Washington Wizards,1,5,4,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,22,103,195,1,0,20190125,ORL,WAS,2018-19
Shot Chart Detail,0021800720,75,203107,Tomas Satoransky,1610612764,Washington Wizards,1,4,35,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,15,5,153,1,0,20190125,ORL,WAS,2018-19
Shot Chart Detail,0021800720,93,203078,Bradley Beal,1610612764,Washington Wizards,1,3,41,Missed Shot,Step Back Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,14,-55,138,1,0,20190125,ORL,WAS,2018-19
Shot Chart Detail,0021800720,97,203107,Tomas Satoransky,1610612764,Washington Wizards,1,3,4,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,227,54,1,1,20190125,ORL,WAS,2018-19
Shot Chart Detail,0021800720,109,203078,Bradley Beal,1610612764,Washington Wizards,1,2,26,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,13,-120,52,1,1,20190125,ORL,WAS,2018-19
Shot Chart Detail,0021800720,112,203078,Bradley Beal,1610612764,Washington Wizards,1,1,56,Made Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,15,71,136,1,1,20190125,ORL,WAS,2018-19
Shot Chart Detail,0021800720,117,1626155,Sam Dekker,1610612764,Washington Wizards,1,1,23,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,15,15,1,1,20190125,ORL,WAS,2018-19
Shot Chart Detail,0021800720,122,203490,Otto Porter Jr.,1610612764,Washington Wizards,1,0,49,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,187,172,1,0,20190125,ORL,WAS,2018-19
Shot Chart Detail,0021800720,127,203078,Bradley Beal,1610612764,Washington Wizards,1,0,12,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,24,-232,75,1,1,20190125,ORL,WAS,2018-19
Shot Chart Detail,0021800720,142,203490,Otto Porter Jr.,1610612764,Washington Wizards,2,11,32,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,21,140,163,1,0,20190125,ORL,WAS,2018-19
Shot Chart Detail,0021800720,147,1626155,Sam Dekker,1610612764,Washington Wizards,2,11,8,Missed Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,18,64,1,0,20190125,ORL,WAS,2018-19
Shot Chart Detail,0021800720,152,1626184,Chasson Randle,1610612764,Washington Wizards,2,10,32,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,18,65,169,1,0,20190125,ORL,WAS,2018-19
Shot Chart Detail,0021800720,156,203490,Otto Porter Jr.,1610612764,Washington Wizards,2,10,7,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,2,38,1,0,20190125,ORL,WAS,2018-19
Shot Chart Detail,0021800720,166,203490,Otto Porter Jr.,1610612764,Washington Wizards,2,9,3,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,20,107,179,1,0,20190125,ORL,WAS,2018-19
Shot Chart Detail,0021800720,172,101133,Ian Mahinmi,1610612764,Washington Wizards,2,8,38,Made Shot,Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,8,-22,79,1,1,20190125,ORL,WAS,2018-19
Shot Chart Detail,0021800720,175,1626184,Chasson Randle,1610612764,Washington Wizards,2,8,0,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-229,26,1,0,20190125,ORL,WAS,2018-19
Shot Chart Detail,0021800720,177,201145,Jeff Green,1610612764,Washington Wizards,2,7,56,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-112,237,1,1,20190125,ORL,WAS,2018-19
Shot Chart Detail,0021800720,181,101133,Ian Mahinmi,1610612764,Washington Wizards,2,7,23,Made Shot,Hook Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,6,31,1,1,20190125,ORL,WAS,2018-19
Shot Chart Detail,0021800720,185,201145,Jeff Green,1610612764,Washington Wizards,2,6,52,Missed Shot,Running Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,6,44,1,0,20190125,ORL,WAS,2018-19
Shot Chart Detail,0021800720,198,1626184,Chasson Randle,1610612764,Washington Wizards,2,6,45,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,18,133,132,1,0,20190125,ORL,WAS,2018-19
Shot Chart Detail,0021800720,205,1626155,Sam Dekker,1610612764,Washington Wizards,2,6,4,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,9,29,1,0,20190125,ORL,WAS,2018-19
Shot Chart Detail,0021800720,207,101133,Ian Mahinmi,1610612764,Washington Wizards,2,5,59,Missed Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,-6,1,0,20190125,ORL,WAS,2018-19
Shot Chart Detail,0021800720,211,101133,Ian Mahinmi,1610612764,Washington Wizards,2,5,37,Made Shot,Turnaround Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,24,73,1,1,20190125,ORL,WAS,2018-19
Shot Chart Detail,0021800720,215,203490,Otto Porter Jr.,1610612764,Washington Wizards,2,5,3,Missed Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,13,41,133,1,0,20190125,ORL,WAS,2018-19
Shot Chart Detail,0021800720,230,201145,Jeff Green,1610612764,Washington Wizards,2,4,43,Missed Shot,Alley Oop Layup shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,13,21,1,0,20190125,ORL,WAS,2018-19
Shot Chart Detail,0021800720,236,201145,Jeff Green,1610612764,Washington Wizards,2,4,2,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,24,262,1,1,20190125,ORL,WAS,2018-19
Shot Chart Detail,0021800720,243,201145,Jeff Green,1610612764,Washington Wizards,2,3,17,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,4,256,1,1,20190125,ORL,WAS,2018-19
Shot Chart Detail,0021800720,247,203490,Otto Porter Jr.,1610612764,Washington Wizards,2,2,52,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,236,32,1,1,20190125,ORL,WAS,2018-19
Shot Chart Detail,0021800720,256,201145,Jeff Green,1610612764,Washington Wizards,2,1,52,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-111,243,1,1,20190125,ORL,WAS,2018-19
Shot Chart Detail,0021800720,260,201145,Jeff Green,1610612764,Washington Wizards,2,1,19,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,157,217,1,0,20190125,ORL,WAS,2018-19
Shot Chart Detail,0021800720,264,203490,Otto Porter Jr.,1610612764,Washington Wizards,2,1,1,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,160,215,1,1,20190125,ORL,WAS,2018-19
Shot Chart Detail,0021800720,273,203078,Bradley Beal,1610612764,Washington Wizards,2,0,10,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-231,31,1,0,20190125,ORL,WAS,2018-19
Shot Chart Detail,0021800720,290,1628418,Thomas Bryant,1610612764,Washington Wizards,3,11,27,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,14,145,16,1,0,20190125,ORL,WAS,2018-19
Shot Chart Detail,0021800720,294,203107,Tomas Satoransky,1610612764,Washington Wizards,3,10,59,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,149,203,1,0,20190125,ORL,WAS,2018-19
Shot Chart Detail,0021800720,299,201145,Jeff Green,1610612764,Washington Wizards,3,10,21,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,128,235,1,1,20190125,ORL,WAS,2018-19
Shot Chart Detail,0021800720,310,203078,Bradley Beal,1610612764,Washington Wizards,3,9,29,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,27,18,276,1,1,20190125,ORL,WAS,2018-19
Shot Chart Detail,0021800720,316,201145,Jeff Green,1610612764,Washington Wizards,3,8,47,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,147,204,1,0,20190125,ORL,WAS,2018-19
Shot Chart Detail,0021800720,318,203078,Bradley Beal,1610612764,Washington Wizards,3,8,42,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-228,63,1,1,20190125,ORL,WAS,2018-19
Shot Chart Detail,0021800720,324,1628418,Thomas Bryant,1610612764,Washington Wizards,3,8,19,Made Shot,Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,3,17,1,1,20190125,ORL,WAS,2018-19
Shot Chart Detail,0021800720,327,1628418,Thomas Bryant,1610612764,Washington Wizards,3,7,45,Made Shot,Driving Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-6,-4,1,1,20190125,ORL,WAS,2018-19
Shot Chart Detail,0021800720,333,203107,Tomas Satoransky,1610612764,Washington Wizards,3,7,18,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,10,19,99,1,1,20190125,ORL,WAS,2018-19
Shot Chart Detail,0021800720,343,201145,Jeff Green,1610612764,Washington Wizards,3,6,16,Made Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,9,36,84,1,1,20190125,ORL,WAS,2018-19
Shot Chart Detail,0021800720,347,2772,Trevor Ariza,1610612764,Washington Wizards,3,5,50,Missed Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,16,67,1,0,20190125,ORL,WAS,2018-19
Shot Chart Detail,0021800720,359,2772,Trevor Ariza,1610612764,Washington Wizards,3,5,4,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-147,210,1,0,20190125,ORL,WAS,2018-19
Shot Chart Detail,0021800720,363,203078,Bradley Beal,1610612764,Washington Wizards,3,4,27,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,16,-112,127,1,0,20190125,ORL,WAS,2018-19
Shot Chart Detail,0021800720,365,201145,Jeff Green,1610612764,Washington Wizards,3,4,23,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,166,203,1,1,20190125,ORL,WAS,2018-19
Shot Chart Detail,0021800720,376,1628418,Thomas Bryant,1610612764,Washington Wizards,3,3,40,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,20,79,184,1,0,20190125,ORL,WAS,2018-19
Shot Chart Detail,0021800720,380,1628418,Thomas Bryant,1610612764,Washington Wizards,3,2,54,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,16,46,156,1,1,20190125,ORL,WAS,2018-19
Shot Chart Detail,0021800720,384,203107,Tomas Satoransky,1610612764,Washington Wizards,3,2,8,Missed Shot,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-18,19,1,0,20190125,ORL,WAS,2018-19
Shot Chart Detail,0021800720,403,1626155,Sam Dekker,1610612764,Washington Wizards,3,0,53,Missed Shot,Turnaround Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-36,66,1,0,20190125,ORL,WAS,2018-19
Shot Chart Detail,0021800720,409,203490,Otto Porter Jr.,1610612764,Washington Wizards,3,0,20,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,21,73,197,1,0,20190125,ORL,WAS,2018-19
Shot Chart Detail,0021800720,423,203107,Tomas Satoransky,1610612764,Washington Wizards,4,11,36,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,9,-57,78,1,0,20190125,ORL,WAS,2018-19
Shot Chart Detail,0021800720,428,203490,Otto Porter Jr.,1610612764,Washington Wizards,4,11,8,Missed Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,22,-141,174,1,0,20190125,ORL,WAS,2018-19
Shot Chart Detail,0021800720,434,2772,Trevor Ariza,1610612764,Washington Wizards,4,10,38,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,163,199,1,1,20190125,ORL,WAS,2018-19
Shot Chart Detail,0021800720,437,203490,Otto Porter Jr.,1610612764,Washington Wizards,4,10,19,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-4,5,1,1,20190125,ORL,WAS,2018-19
Shot Chart Detail,0021800720,441,203490,Otto Porter Jr.,1610612764,Washington Wizards,4,9,37,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,171,195,1,0,20190125,ORL,WAS,2018-19
Shot Chart Detail,0021800720,448,101133,Ian Mahinmi,1610612764,Washington Wizards,4,8,31,Missed Shot,Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,9,-9,99,1,0,20190125,ORL,WAS,2018-19
Shot Chart Detail,0021800720,456,203078,Bradley Beal,1610612764,Washington Wizards,4,8,7,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-6,24,1,1,20190125,ORL,WAS,2018-19
Shot Chart Detail,0021800720,464,201145,Jeff Green,1610612764,Washington Wizards,4,6,43,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,12,40,119,1,0,20190125,ORL,WAS,2018-19
Shot Chart Detail,0021800720,466,2772,Trevor Ariza,1610612764,Washington Wizards,4,6,41,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,-228,-5,1,0,20190125,ORL,WAS,2018-19
Shot Chart Detail,0021800720,472,203078,Bradley Beal,1610612764,Washington Wizards,4,6,29,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,14,11,143,1,1,20190125,ORL,WAS,2018-19
Shot Chart Detail,0021800720,475,203078,Bradley Beal,1610612764,Washington Wizards,4,6,4,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-95,242,1,1,20190125,ORL,WAS,2018-19
Shot Chart Detail,0021800720,494,203078,Bradley Beal,1610612764,Washington Wizards,4,4,29,Missed Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,21,-155,143,1,0,20190125,ORL,WAS,2018-19
Shot Chart Detail,0021800720,499,2772,Trevor Ariza,1610612764,Washington Wizards,4,3,57,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,19,-180,82,1,0,20190125,ORL,WAS,2018-19
Shot Chart Detail,0021800720,518,203490,Otto Porter Jr.,1610612764,Washington Wizards,4,2,27,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-109,239,1,0,20190125,ORL,WAS,2018-19
Shot Chart Detail,0021800720,523,203078,Bradley Beal,1610612764,Washington Wizards,4,1,57,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,17,-19,169,1,0,20190125,ORL,WAS,2018-19
Shot Chart Detail,0021800720,526,203078,Bradley Beal,1610612764,Washington Wizards,4,1,16,Made Shot,Driving Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-6,8,1,1,20190125,ORL,WAS,2018-19
Shot Chart Detail,0021800720,533,201145,Jeff Green,1610612764,Washington Wizards,4,0,42,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-3,43,1,1,20190125,ORL,WAS,2018-19
Shot Chart Detail,0021800742,7,1628418,Thomas Bryant,1610612764,Washington Wizards,1,11,47,Made Shot,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,2,10,1,1,20190127,SAS,WAS,2018-19
Shot Chart Detail,0021800742,19,203107,Tomas Satoransky,1610612764,Washington Wizards,1,10,17,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-71,0,1,0,20190127,SAS,WAS,2018-19
Shot Chart Detail,0021800742,26,203078,Bradley Beal,1610612764,Washington Wizards,1,9,45,Missed Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,16,-162,34,1,0,20190127,SAS,WAS,2018-19
Shot Chart Detail,0021800742,30,1628418,Thomas Bryant,1610612764,Washington Wizards,1,9,25,Made Shot,Turnaround Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,12,98,85,1,1,20190127,SAS,WAS,2018-19
Shot Chart Detail,0021800742,35,2772,Trevor Ariza,1610612764,Washington Wizards,1,8,55,Missed Shot,Driving Floating Bank Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-9,22,1,0,20190127,SAS,WAS,2018-19
Shot Chart Detail,0021800742,45,1628418,Thomas Bryant,1610612764,Washington Wizards,1,8,20,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,13,-114,69,1,1,20190127,SAS,WAS,2018-19
Shot Chart Detail,0021800742,52,2772,Trevor Ariza,1610612764,Washington Wizards,1,7,28,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-194,159,1,0,20190127,SAS,WAS,2018-19
Shot Chart Detail,0021800742,55,203078,Bradley Beal,1610612764,Washington Wizards,1,6,56,Missed Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,15,-59,143,1,0,20190127,SAS,WAS,2018-19
Shot Chart Detail,0021800742,59,2772,Trevor Ariza,1610612764,Washington Wizards,1,6,30,Missed Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,2,3,1,0,20190127,SAS,WAS,2018-19
Shot Chart Detail,0021800742,64,201145,Jeff Green,1610612764,Washington Wizards,1,6,5,Made Shot,Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-52,6,1,1,20190127,SAS,WAS,2018-19
Shot Chart Detail,0021800742,68,201145,Jeff Green,1610612764,Washington Wizards,1,5,32,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,147,221,1,0,20190127,SAS,WAS,2018-19
Shot Chart Detail,0021800742,78,2772,Trevor Ariza,1610612764,Washington Wizards,1,5,4,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22,221,41,1,1,20190127,SAS,WAS,2018-19
Shot Chart Detail,0021800742,82,203078,Bradley Beal,1610612764,Washington Wizards,1,4,35,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,103,239,1,0,20190127,SAS,WAS,2018-19
Shot Chart Detail,0021800742,95,203490,Otto Porter Jr.,1610612764,Washington Wizards,1,3,32,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,14,-114,96,1,1,20190127,SAS,WAS,2018-19
Shot Chart Detail,0021800742,102,2772,Trevor Ariza,1610612764,Washington Wizards,1,2,47,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-231,-32,1,0,20190127,SAS,WAS,2018-19
Shot Chart Detail,0021800742,112,1626184,Chasson Randle,1610612764,Washington Wizards,1,2,29,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22,228,20,1,0,20190127,SAS,WAS,2018-19
Shot Chart Detail,0021800742,115,203490,Otto Porter Jr.,1610612764,Washington Wizards,1,2,1,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,18,182,9,1,0,20190127,SAS,WAS,2018-19
Shot Chart Detail,0021800742,120,1628972,Troy Brown Jr.,1610612764,Washington Wizards,1,1,38,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-2,15,1,1,20190127,SAS,WAS,2018-19
Shot Chart Detail,0021800742,131,1626184,Chasson Randle,1610612764,Washington Wizards,1,0,44,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,24,241,-10,1,1,20190127,SAS,WAS,2018-19
Shot Chart Detail,0021800742,146,203107,Tomas Satoransky,1610612764,Washington Wizards,1,0,1,Made Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-58,14,1,1,20190127,SAS,WAS,2018-19
Shot Chart Detail,0021800742,157,1626184,Chasson Randle,1610612764,Washington Wizards,2,11,34,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,168,194,1,1,20190127,SAS,WAS,2018-19
Shot Chart Detail,0021800742,176,201145,Jeff Green,1610612764,Washington Wizards,2,10,39,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,235,26,1,1,20190127,SAS,WAS,2018-19
Shot Chart Detail,0021800742,189,201145,Jeff Green,1610612764,Washington Wizards,2,9,56,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,67,248,1,1,20190127,SAS,WAS,2018-19
Shot Chart Detail,0021800742,193,1626184,Chasson Randle,1610612764,Washington Wizards,2,9,37,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,-228,-25,1,0,20190127,SAS,WAS,2018-19
Shot Chart Detail,0021800742,199,203107,Tomas Satoransky,1610612764,Washington Wizards,2,9,24,Made Shot,Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-4,16,1,1,20190127,SAS,WAS,2018-19
Shot Chart Detail,0021800742,211,201145,Jeff Green,1610612764,Washington Wizards,2,8,47,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,132,209,1,1,20190127,SAS,WAS,2018-19
Shot Chart Detail,0021800742,229,203107,Tomas Satoransky,1610612764,Washington Wizards,2,7,50,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-11,0,1,1,20190127,SAS,WAS,2018-19
